volume_id,slice_idx,sequence,group,method,q_hat,n_pixels_total,n_pixels_lesion,coverage_global,coverage_lesion,mean_width_global,mean_width_lesion,iou_topk_global,iou_topk_lesion,ulas_lesion,ulas_null_mean,ulas_z_score,mean_uncertainty,mean_error
file_brain_AXFLAIR_201_6002867,8,AXFLAIR,C,CQR,0.010268524289131165,102400,521,0.8564746379852295,0.8253359198570251,0.038228511810302734,0.05303696542978287,0.1451576828450011,0.061224489795918366,0.628836989402771,0.6219242811203003,0.46513084073379046,0.008845732547342777,0.008387170732021332
file_brain_AXFLAIR_201_6002867,9,AXFLAIR,C,CQR,0.010268524289131165,102400,277,0.8573828339576721,0.8158844709396362,0.03758794069290161,0.051273781806230545,0.14145580202875935,0.0,0.6023890376091003,0.6253575086593628,-1.2764334446135968,0.008525446988642216,0.008098270744085312
file_brain_AXFLAIR_201_6002867,10,AXFLAIR,C,CQR,0.010268524289131165,102400,74,0.8668847680091858,0.6351351141929626,0.03682045638561249,0.04859713092446327,0.15955157966255237,0.14285714285714285,0.6257036328315735,0.6188832521438599,0.17472626966602461,0.008141704834997654,0.007931435480713844
file_brain_AXFLAIR_201_6002867,11,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8741210699081421,nan,0.03615368530154228,nan,0.17229536348025187,nan,nan,nan,nan,0.007808316964656115,0.007494508754462004
file_brain_AXFLAIR_201_6002867,12,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8850195407867432,nan,0.03545481339097023,nan,0.16310767832803272,nan,nan,nan,nan,0.007458881940692663,0.007068329025059938
file_brain_AXFLAIR_201_6002867,13,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8978222608566284,nan,0.03462803736329079,nan,0.17755289788408463,nan,nan,nan,nan,0.007045494392514229,0.006785497535020113
file_brain_AXFLAIR_201_6002867,14,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.901074230670929,nan,0.033158499747514725,nan,0.17714679848258422,nan,nan,nan,nan,0.006310725584626198,0.006194392219185829
file_brain_AXFLAIR_201_6002867,15,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.9141796827316284,nan,0.03228769823908806,nan,0.14952851369555456,nan,nan,nan,nan,0.005875324830412865,0.005723921582102776
file_brain_AXFLAIR_201_6002882,0,AXFLAIR,C,CQR,0.010268524289131165,102400,1321,0.7514550685882568,0.7706283330917358,0.04638809338212013,0.05782188102602959,0.09319953026582684,0.03937007874015748,0.6236363649368286,0.6204376220703125,0.2843606070666586,0.012925519607961178,0.012283041141927242
file_brain_AXFLAIR_201_6002882,1,AXFLAIR,C,CQR,0.010268524289131165,102400,1724,0.7607519626617432,0.7853828072547913,0.04621850326657295,0.05872172862291336,0.09401709401709402,0.04242424242424243,0.6187748908996582,0.6249240636825562,-0.936152613333838,0.012840726412832737,0.012030755169689655
file_brain_AXFLAIR_201_6002882,2,AXFLAIR,C,CQR,0.010268524289131165,102400,1560,0.7568554878234863,0.7256410121917725,0.045573461800813675,0.05955109745264053,0.10321051497522085,0.05405405405405406,0.6365439891815186,0.6141159534454346,3.034661629126749,0.012518209405243397,0.012161553837358952
file_brain_AXFLAIR_201_6002882,3,AXFLAIR,C,CQR,0.010268524289131165,102400,2194,0.7673535346984863,0.6937100887298584,0.04486140236258507,0.061416152864694595,0.11087003688435669,0.03773584905660377,0.6334115862846375,0.6275708079338074,0.7144457062944137,0.012162175960838795,0.012050790712237358
file_brain_AXFLAIR_201_6002882,4,AXFLAIR,C,CQR,0.010268524289131165,102400,2824,0.7596094012260437,0.6958215236663818,0.04566126689314842,0.06356047838926315,0.11159357359965262,0.03296703296703297,0.6345896124839783,0.6285017132759094,0.8293367691789374,0.012562110088765621,0.011944450438022614
file_brain_AXFLAIR_201_6002882,5,AXFLAIR,C,CQR,0.010268524289131165,102400,2368,0.7734472751617432,0.6752533912658691,0.04501290246844292,0.0656636580824852,0.11074953899555266,0.04888888888888889,0.638659656047821,0.634160578250885,0.5201790264668654,0.012237926945090294,0.01185277197510004
file_brain_AXFLAIR_201_6002882,6,AXFLAIR,C,CQR,0.010268524289131165,102400,1441,0.768115222454071,0.6502428650856018,0.04405692219734192,0.0660996288061142,0.12874779541446207,0.014084507042253521,0.630466103553772,0.6251009702682495,0.6339355945677202,0.01175993587821722,0.011693708598613739
file_brain_AXFLAIR_201_6002882,7,AXFLAIR,C,CQR,0.010268524289131165,102400,1813,0.769580066204071,0.6425813436508179,0.04425688832998276,0.06625393778085709,0.12342292923752057,0.02247191011235955,0.6377659440040588,0.6308862566947937,0.9377085826519023,0.011859919875860214,0.011614378541707993
file_brain_AXFLAIR_201_6002882,8,AXFLAIR,C,CQR,0.010268524289131165,102400,1774,0.7789160013198853,0.6516347527503967,0.043620456010103226,0.06304723024368286,0.1352549889135255,0.05325443786982249,0.6268151998519897,0.6287801265716553,-0.33097453777746333,0.011541706509888172,0.011488761752843857
file_brain_AXFLAIR_201_6002882,9,AXFLAIR,C,CQR,0.010268524289131165,102400,1082,0.7761132717132568,0.7125692963600159,0.0439336858689785,0.0608493871986866,0.12293014584932559,0.02857142857142857,0.6212400197982788,0.6233174204826355,-0.17502210735031146,0.011698318645358086,0.011229593306779861
file_brain_AXFLAIR_201_6002882,10,AXFLAIR,C,CQR,0.010268524289131165,102400,609,0.7894433736801147,0.7027914524078369,0.04238855466246605,0.05722183734178543,0.11986001749781278,0.05263157894736842,0.6443590521812439,0.6191850900650024,1.692890761365494,0.010925755836069584,0.010945707559585571
file_brain_AXFLAIR_201_6002882,11,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.7942284941673279,nan,0.040388911962509155,nan,0.13790421157906435,nan,nan,nan,nan,0.009925930760800838,0.010795208625495434
